commit,package,additions,deletions,LOC,change
b12228176d847064d8b48a6af82b9bb47b3d6740,org.apache.tika.sax,13,3,2425,10
dd6330f7dfa0f836918306ee718e48f9c4418dbe,org.apache.tika.sax,5,0,2430,5
a2d3c00607edacc3bc8e3ee801d972be2542c2c4,org.apache.tika.sax,23,1,2452,22
486281b69d4d0f83ec4c35b85514b18b90a17eb8,org.apache.tika.sax,92,26,2518,66
a1c050381e3cd2fff0ee9144f2d867d0491a1cdc,org.apache.tika.sax,3,2,2519,1
163d93c4e1e78a27b5dcd9502c2a4757fbd53b7d,org.apache.tika.sax,27,12,2534,15
e347b9887b6f02c00082c393b5a80d2126539995,org.apache.tika.sax,9,5,2538,4
61f707fbc6b35d544de3d1cd420d0b3d8c63ed3c,org.apache.tika.sax,76,0,2614,76
c1f7fd7e5de2c31eddf9b0df086d214ea9adf08c,org.apache.tika.sax,260,260,2614,0
bc3fd0722e3f07ba18c54af7108f9f82cd9ea0d9,org.apache.tika.sax,442,442,2614,0
8a5f28845f28f5a5e2debdfc0fa3f89c738cd2fe,org.apache.tika.sax,59,1,2672,58
1c04a002b2edf74819377c49ca0ca0172a8063eb,org.apache.tika.sax,198,23,2847,175
024bcc49b20c07205dffba1b6c32f79b73915a26,org.apache.tika.sax,3,3,2847,0
3dd12110dad0e5a71555d4e4a0e5a6cd609b0fb7,org.apache.tika.sax,6,6,2847,0
00afd536d98a496ae88c523a9e0d511e6b765538,org.apache.tika.sax,10,1,2856,9
46dce5b798874e3b1130ad3f39308d89068b8d52,org.apache.tika.sax,5,1,2860,4
ac4b6ef8f4bc4cdf93d062c0a55a0e43007cfef1,org.apache.tika.sax,53,0,2913,53
c2f7fe03d7bbaf0ce42f9c0ea08c0871f39a9c24,org.apache.tika.sax,11,12,2912,-1
406cca3479f95de7543c59d8bd31856409b701b3,org.apache.tika.sax,19,4,2927,15
7fe73eb240c66af99556bc3420372b19424b7527,org.apache.tika.sax,64,8,2983,56
b16c8987e6910aeff242ce364753e6eec5eafafa,org.apache.tika.sax,5,1,2987,4
9c9763a5ac67683553f155a33338bdf98e1a6937,org.apache.tika.sax,100,10,3077,90
4c5599b6694a31e8ce84a1a0d88100827d98490e,org.apache.tika.sax,4,4,3077,0
5c22595f655362f983e73aca4fb79149f37a17ec,org.apache.tika.sax,58,0,3135,58
c4c8b2247dd90e0f5ed3b9eac6da471e013989a8,org.apache.tika.sax,44,0,3179,44
de3538527dc7658735a7544c9f904007bc180021,org.apache.tika.sax,0,0,3179,0
ab1aea62e8c1a20652c004c55bffea83b8f7eb60,org.apache.tika.sax,3,0,3182,3
fcde81cfbf6f7d4a7ba4e148471f1ce622d59f92,org.apache.tika.sax,590,71,3701,519
77ebfcd04dfb16f9f856dbcf6fe9098217c779c3,org.apache.tika.sax,98,9,3790,89
cbd8a3191a02af85c34da9f0bf68184a2ddb66b3,org.apache.tika.sax,5,5,3790,0
84d1ee3915c676005fdf741b2f18d7917761465d,org.apache.tika.sax,89,5,3874,84
578050ca86cfef2ba957813a28d19870d5220653,org.apache.tika.sax,8,2,3880,6
5cc8b40243eee50c5364c8f350d1a873cfab8180,org.apache.tika.sax,152,0,4032,152
25f7a4d5dac3b7d4bebaed41ef43bf37d1e86814,org.apache.tika.sax,0,7,4025,-7
e910698ed42888d0c30dde88f2ceac7b2f841b98,org.apache.tika.sax,2,2,4025,0
52d51b91d4b288db5887d592826abbbec5cd6db5,org.apache.tika.sax,32,1,4056,31
f52da719f16ad7379d5b7019ac766a80ab48d6db,org.apache.tika.sax,3,1,4058,2
6a8b23bf65adba79c60e8d1b0e21e2d6fdef59fd,org.apache.tika.sax,18,0,4076,18
9b94789f2e9d759d4f6523b3cccd8370831e2469,org.apache.tika.sax,2,1,4077,1
df5371364f9dc5f502e0b455dd1ab3771579754b,org.apache.tika.sax,89,2,4164,87
39a63cad3ad912f412f75a2dcdca400ab8e37ab6,org.apache.tika.sax,75,0,4239,75
1e785151730deb210bbd72f96c8f3a599a24382e,org.apache.tika.sax,16,0,4255,16
71166dea776a676601d35bef3922717aa2d56301,org.apache.tika.sax,17,0,4272,17
2db38125fb23d9ddfdf64a0cf18dce677a74499c,org.apache.tika.sax,4,0,4276,4
9227e9f3d5090be28e28639ab92732c5be0507cf,org.apache.tika.sax,8,1,4283,7
2a36fcd63ddd3234b7f34e6814972bb62aeb4bc9,org.apache.tika.sax,81,27,4337,54
30523c07111cdef29c7e29c05eed17c75bfa6e04,org.apache.tika.sax,12,3,4346,9
8fd76a41b32b80353820d4a8bdaa08de5529f7ee,org.apache.tika.sax,5,0,4351,5
6cc0e11b91ee5ebe97ea91fc50a76074f45829c2,org.apache.tika.sax,5,3,4353,2
853df89a08ee8dbc96b2620aa907c66f699233ee,org.apache.tika.sax,158,0,4511,158
5be919dc54728496fa7d5484ad81af46a3f1ddc7,org.apache.tika.sax,1,5,4507,-4
e2293d302bc5f447563c5c6c93907b55bba6e91b,org.apache.tika.sax,339,16,4830,323
65977bba2a5900c43dbb9f4c8512daf38b9163b5,org.apache.tika.sax,641,641,4830,0
83b8f79c71dde3f45097a047d8fdf4fd4cf66dfb,org.apache.tika.sax,47,29,4848,18
892f3a8b1e44efdf86ec9aed0887de7afcbf01ea,org.apache.tika.sax,9,6,4851,3
2697354c7e50b9b06c44441accd09f3cff594c6e,org.apache.tika.sax,22,1,4872,21
fa5eb09e95e77ee16424cfee434800dbf801d9c4,org.apache.tika.sax,0,1,4871,-1
7ca5ec0aecea4092b6a8399638444ae4a335137c,org.apache.tika.sax,152,0,5023,152
88f140f5cfd63202a48bab7a43e2c6cae05ea8da,org.apache.tika.sax,641,641,5023,0
761273f9e69c4a7595e50ccd6a2d9304c398d0b1,org.apache.tika.sax,183,89,5117,94
fd8514c2c512d9dcc1039aadf1dbc64c1ff6d3fc,org.apache.tika.sax,89,183,5023,-94
4dcfb74cf702aa88a94f58ca79ede313dfb45852,org.apache.tika.sax,2,2,5023,0
f71910e2e00b55fbfd339e6d682521f64de0c696,org.apache.tika.sax,4,4,5023,0
24b8c2a918ac599b5aff1265f2e08014de1a2fe0,org.apache.tika.sax,29,1,5051,28
8938fdfa93f8c0647e547e8a04a187fbb5a32603,org.apache.tika.sax,1,5,5047,-4
f43de5a24b56cdd6a3c5abc3e5a38e2410089d69,org.apache.tika.sax,18,1,5064,17
fe841bc8760027eae3f9d0105238780815451346,org.apache.tika.sax,53,4,5113,49
3b7922db1a2e72181e1a00168d2aee33bfe1d4a3,org.apache.tika.sax,87,0,5200,87
1882defb38ed244d667114399ea31e6b938c31b3,org.apache.tika.sax,75,0,5275,75
0dbd69cef5ec603a11d7f5b52f119e3bea1550b5,org.apache.tika.sax,75,0,5350,75
34db93595c71745e3bccdabc39e72181c03abbbd,org.apache.tika.sax,8,0,5358,8
1c5e96cf617b231ce8d902fc86eca84edb9cafe7,org.apache.tika.sax,58,6,5410,52
da1fe243ace68cc2b5c4bde022113233ad95ea15,org.apache.tika.sax,66,6,5470,60
80b27e6d843d221de87591d34632e546c0d23b1a,org.apache.tika.sax,58,6,5522,52
9024f12e0fbef206330b6317a537354fafbe9cd7,org.apache.tika.sax,3,2,5523,1
e780d56652d48dd0f50b4e62a58153e95f055022,org.apache.tika.sax,66,6,5583,60
d50a69361bd0196fb2595313cb47222f61701ba4,org.apache.tika.sax,3,2,5584,1
abfc826959a099d6000365ccdec23925f041043f,org.apache.tika.sax,4,4,5584,0
e56e2b2915e8cebcf97c69cdcb3ecff861434f61,org.apache.tika.sax,7,6,5585,1
e76302196ebcafb7b51fce37fbe8256e6c0fbc51,org.apache.tika.sax,634,0,6219,634
7b869c0c1b132feb691dca645fe9bc689bf320e2,org.apache.tika.sax,21,6,6234,15
31625a2ad6b9a4de73aa322845fb1e38ba96177d,org.apache.tika.sax,2,2,6234,0
b5f5403fb150f2a290fe1cfa10a6fe572b1dd50a,org.apache.tika.sax,649,0,6883,649
4fdc2b7247a033defed10874eecb986778ad451c,org.apache.tika.sax,2,1,6884,1
690855f11b08f97e5849d5636e2067dbfdbfd4ac,org.apache.tika.sax,2,1,6885,1
d26fbb8b9be03567bef61e3ed2af2cd6ef4a677e,org.apache.tika.sax,2,1,6886,1
257ee161f9b6b9ea8a52dd52d71779479d9af254,org.apache.tika.sax,1,1,6886,0
5f05b511d7d1184f6f25a2b644b615c4f21b8e68,org.apache.tika.sax,283,29,7140,254
7536ed91afd9a3fe744464e34f95f3108c6bd5a2,org.apache.tika.sax,6,1,7145,5
18f4e24451b1d835ab1897f49389788f78063a52,org.apache.tika.sax,6,1,7150,5
0edd73e7ce6f32cafb9554eb8bbca76c413efa1f,org.apache.tika.sax,6,1,7155,5
0e8f44459fbbed991171e9eafb3395df6060fb7a,org.apache.tika.sax,7,2,7160,5
5ae7cc5d59006e15baa3347954e0545468c0dc94,org.apache.tika.sax,2,2,7160,0
cb1bbc052188bf5e45e5dc17570180df1fe27df9,org.apache.tika.sax,15,5,7170,10
c844fc3928516f710a1e62ab99c4eb3f8ab27410,org.apache.tika.sax,1,1,7170,0
89a588e4d8d2aa44a9d3c965d514c18c7d3c134d,org.apache.tika.sax,33,2,7201,31
e7b481dd763ff4f586a94b981281923e4604010a,org.apache.tika.sax,49,8,7242,41
5a4a0eecf61d7ced2a708d0184df5179c125dd4b,org.apache.tika.sax,1,1,7242,0
6b5dd8bbe09eb099ec75846ec02391cbd32351c4,org.apache.tika.sax,42,1,7283,41
1ac6a3bd8601dc3376ce01786f115b877b9d338f,org.apache.tika.sax,5,0,7288,5
1158d893dc952c573f7a12c7e4855cdce479fc2a,org.apache.tika.sax,9,0,7297,9
dad1c722ceb7b8583f878d5e5bba88325f5f3530,org.apache.tika.sax,4,1,7300,3
0f5c16e57f85cc98ced6b52e52b1e84d53b66ae6,org.apache.tika.sax,53,0,7353,53
313ef8b53ad3bba3f0910bcfb25db683ba6ba209,org.apache.tika.sax,10,13,7350,-3
ff762e6c262aa830235b1fe302df474ba4a5cf5b,org.apache.tika.sax,0,3,7347,-3
3d2afec4ed10c8853d69f75e2bebda7490975c94,org.apache.tika.sax,6,0,7353,6
3bdcd9714b8259c7c8c2ae1d5837148016d5bdaf,org.apache.tika.sax,28,3,7378,25
bf224dc2f09c029df3f93ae0b136eb294e2c233f,org.apache.tika.sax,28,3,7403,25
f9104d17ad0b92b243501fdf0863b4ccdaa5e791,org.apache.tika.sax,30,0,7433,30
f29362d91b46864a7f924c60f7cf691ac18f11b2,org.apache.tika.sax,1,1,7433,0
7595d820633d2588234b6650ab36265a4dcdfec0,org.apache.tika.sax,1,1,7433,0
e8e2c6bdf0ad50d8726df527194e4f104d4c79c0,org.apache.tika.sax,6,12,7427,-6
b417bf73345c0ae131270c36b64f6555f94e8168,org.apache.tika.sax,6,12,7421,-6
faad4c316634880df054dc6178e18f172a132d4e,org.apache.tika.sax,2,2,7421,0
37f0559c28dd485557f5d66e9c0fe6cb6123b225,org.apache.tika.sax,2,2,7421,0
7ed64a5bd8e564bbe8fce0948a71c1db249fa2fb,org.apache.tika.sax,2,2,7421,0
6401ca084ac9409bf6b6c94b2fa4ff293e427133,org.apache.tika.sax,2,2,7421,0
82cf5c0bf0874ccd4c4d66d9eb54912438a09290,org.apache.tika.sax,56,0,7477,56
8dbb5736fa92b323e270e2075b42dce458a3abd6,org.apache.tika.sax,0,53,7424,-53
a43784b19f6b0955478dded71521b0491d21c90b,org.apache.tika.sax,53,0,7477,53
92573a191fc1f4968b643c5c83489886fe9d8bec,org.apache.tika.server,1042,0,1042,1042
bbc97d84dc5540a881eed5a4e14b15747b3f5eac,org.apache.tika.server,0,11,1031,-11
3b61cea5aba160f9289db7d913aec2c00c3b7a6e,org.apache.tika.server,2,7,1026,-5
25ca130ce5363c324d54b6006739081691583265,org.apache.tika.server,167,111,1082,56
49613a107d84c1ac7d295f2e54506342784c5adc,org.apache.tika.server,0,4,1078,-4
8618f64178761414c9b2919bf3abec06c3b4c24a,org.apache.tika.server,4,4,1078,0
2c25c2a8e4aa15e033e0cdaf7e36cfc41959792c,org.apache.tika.server,13,10,1081,3
830f702d509197abd15e91bcacd40f1287a6dc0d,org.apache.tika.server,48,20,1109,28
44d14a51ff1c93fc597aa85fc828507d214269d3,org.apache.tika.server,374,218,1265,156
93ab990cd392631cb51e89711c4850d449df0491,org.apache.tika.server,567,362,1470,205
27163d3bc04713e194e115b2e3610bfb5d116d6e,org.apache.tika.server,5,3,1472,2
abb7e351a23a9855a76066af8a014402c844b103,org.apache.tika.server,154,248,1378,-94
f906d346e235a2317c583975339d8dd3fea74591,org.apache.tika.server,4,3,1379,1
a1e4fed9b35fb377991758f4cb25f340f4b081b4,org.apache.tika.server,1,1,1379,0
0b8f59f622f248bbd039012a91b68b6f82048771,org.apache.tika.server,5,3,1381,2
7b42120d9f8f7b009f6ece479d67c934076b7f47,org.apache.tika.server,1,1,1381,0
d53f02f4c76495e26f0ce77cd2007fec1385ada5,org.apache.tika.server,142,9,1514,133
562dd39cd13f790b864e0d954ef8be8bfc47bf48,org.apache.tika.server,42,14,1542,28
1b7871d2a5cf7de542943038827709c69ea861b9,org.apache.tika.server,413,0,1955,413
3e18897b431e606cccdc615eb357d95b4c5d3e40,org.apache.tika.server,73,0,2028,73
a6d2100e6ed867ecb76a8f83c952792d25c174ac,org.apache.tika.server,2,2,2028,0
88a0702ced2f41e05452004a8b80c2b23d54a32a,org.apache.tika.server,2,2,2028,0
f50544d916483e18886f8809722f19dd3f108ddd,org.apache.tika.server,98,0,2126,98
9d81bddc52fc3eb851f52099263d28b18bacde69,org.apache.tika.server,180,89,2217,91
6f7177ff791539fd277e7dc59e0f7fbe5e3f0e5a,org.apache.tika.server,82,49,2250,33
f708b84da1cd1721deffef7f043eb3f6ba8d1342,org.apache.tika.server,124,115,2259,9
2a36fcd63ddd3234b7f34e6814972bb62aeb4bc9,org.apache.tika.server,51,73,2237,-22
57583e80b5f99b04375b00c578dbca3ddb2089f6,org.apache.tika.server,1,1,2237,0
e085bf2adf721fd107a08cf64923859fd4c46f42,org.apache.tika.server,11,9,2239,2
91ec25677bbb53dab3fd060b471b57a38a0bb5ef,org.apache.tika.server,49,71,2217,-22
556ee2ad852fde5c45ee481809df30862977aa65,org.apache.tika.server,1,1,2217,0
fb1d4b67e45827461b5a656e5f067e30a35ec7ec,org.apache.tika.server,20,3,2234,17
c4efd41cde39612f0fa98a7818f3aeaa45a267d9,org.apache.tika.server,78,32,2280,46
0d2fe299993ebab5c28cf4a8bd145bb16cbeee66,org.apache.tika.server,109,183,2206,-74
3d60db6f6bc83eb975d133b846bc6e682dd0c8af,org.apache.tika.server,4,6,2204,-2
702b819dcb5f54f0f4d0328c0f502aaea0f26a78,org.apache.tika.server,216,10,2410,206
b17a97ebbae4e0e9349df16d55ea4da85c2e24dd,org.apache.tika.server,117,29,2498,88
f23511c7045796dd26d9525abbfc576d37db38c6,org.apache.tika.server,133,2,2629,131
5954a1d884153c47a7734e312ec5a7b9e1a95e54,org.apache.tika.server,140,0,2769,140
61617abc059de92c1862ea9733cc3b4dd7fe9bae,org.apache.tika.server,87,28,2828,59
1e2af4e013e0b7f252238132c4c6e77827049a59,org.apache.tika.server,151,1,2978,150
306cf13076968893f5498a32d1416c8450975066,org.apache.tika.server,118,6,3090,112
dd20615aa41c9e4cd1e9b5f70d680132d24cc57b,org.apache.tika.server,2,1,3091,1
7d524cb50c51b4257a7e96b204fdc46a1aa09b42,org.apache.tika.server,41,8,3124,33
f1aee6fa84916b0e3584b75df1a8fd7e91f3b768,org.apache.tika.server,181,2,3303,179
14991add8ca94238b07b98b341febf67b6e5fbb7,org.apache.tika.server,286,39,3550,247
aacc74d026ce20cf50b4e7de0b7b8032ab287f7c,org.apache.tika.server,2,9,3543,-7
4fa1d2a8c863e79810fc21961e04dcfa75450f93,org.apache.tika.server,16,26,3533,-10
01c9cb5aa566f4f8707316895a95631a060519a4,org.apache.tika.server,5,3,3535,2
55d95c58178812ec317b82e89a43cd9e1c00f4cc,org.apache.tika.server,3,0,3538,3
583af266a28f6494c29fcd62fa78fcc32199cc2e,org.apache.tika.server,178,1,3715,177
cb9cbd5d1db1e26d8a96b1ea5ddbfe9f62f628b1,org.apache.tika.server,2,4,3713,-2
b7e764db6f265a8cfa589226bd7bca96634eb5dc,org.apache.tika.server,11,11,3713,0
ed355dd561963ab4eb6cc9423e4b86e4e817f26e,org.apache.tika.server,9,11,3711,-2
4e1ce480f1eb749e2cf4629adf60f524cc331672,org.apache.tika.server,8,29,3690,-21
3de8dbf642b733c475bd992b0df9e3ab9da21377,org.apache.tika.server,29,48,3671,-19
aa2024a25148894155757f70e241394a9ced5b64,org.apache.tika.server,21,0,3692,21
95051f2a352f3e7ee83acf203d75b803a26c3f4f,org.apache.tika.server,69,1,3760,68
3b004508773ee65ff2de9e90e12d8926b1a52489,org.apache.tika.server,1,1,3760,0
6cc0e11b91ee5ebe97ea91fc50a76074f45829c2,org.apache.tika.server,13,5,3768,8
91d1f000bbf63fa5fd56299763ef4d6ada7e878c,org.apache.tika.server,7,7,3768,0
190e17adb441b3fc2f00319310afd04b8dc08e52,org.apache.tika.server,1,1,3768,0
9005c6760366b29eac19e307f943dfe6f1e522c8,org.apache.tika.server,49,31,3786,18
74c231a575c9ac307b617c2c322d0f4151baeb64,org.apache.tika.server,66,31,3821,35
04253d48ad29bbf3ca81fe300da53da304e9a818,org.apache.tika.server,20,12,3829,8
8b0665501dd6d715bb7a42df6f910d835b87c8da,org.apache.tika.server,119,118,3830,1
8b433c7e222d3980578bbbc1677777d1b8003d31,org.apache.tika.server,48,2,3876,46
57db5ef21c95f49aa19b9da69a69d27a2a1da5ad,org.apache.tika.server,284,0,4160,284
05eef80426e98800791bc6394f20d6bdea2fa18c,org.apache.tika.server,2,0,4162,2
f776fc07aecdf4e97343cba7ee7d35d1cd9743df,org.apache.tika.server,150,43,4269,107
f13e537971b9f5f7dbd1f3aaf94f1dc47467e99d,org.apache.tika.server,10,0,4279,10
e3fbbfbe54b2aece1d282b57d2ae08863549f20d,org.apache.tika.server,208,339,4148,-131
f4337009b06e3621f68d4e1ecbe80d6eec4425ae,org.apache.tika.server,5,1,4152,4
892f3a8b1e44efdf86ec9aed0887de7afcbf01ea,org.apache.tika.server,67,62,4157,5
a39fc18032eadb31b13502f7d69583ea7407868e,org.apache.tika.server,9,6,4160,3
8dbed10b12faf4c3974d7891914a47d78bfdec45,org.apache.tika.server,23,2,4181,21
dadd8696415f5f77436fbf8d4a0b11e7149205eb,org.apache.tika.server,476,152,4505,324
538de8609f6d13abe1d89b64e41b996cf6b88418,org.apache.tika.server,2461,2437,4529,24
0c81e7a4659c1942b189db7c8342964375cda2de,org.apache.tika.server,2,6,4525,-4
4aab1c1777a314644507d2acf27c814390f685d9,org.apache.tika.server,29,6,4548,23
411248466302763e19608733dcbfb95cdc36363d,org.apache.tika.server,298,241,4605,57
63445bd53dc28dbce233f75daa776d0e39043749,org.apache.tika.server,4,4,4605,0
54ea090fb3352d505cf9eefff51ef9674efd4f65,org.apache.tika.server,3,3,4605,0
a606c944c0ca4379cb6ab658b14b0f9a43bfbe6e,org.apache.tika.server,15,0,4620,15
90bc595d756376cc40ca17ec13cdbae5fb023a90,org.apache.tika.server,32,5,4647,27
42d011125590d8e4237e9caab817fb882fca6d4f,org.apache.tika.server,1,1,4647,0
d2dde3ef0723b3a66cf8e9ab735a7a261b105432,org.apache.tika.server,9,0,4656,9
3e9db56e11340c06c39e71df4d320033eda5810c,org.apache.tika.server,2,1,4657,1
7ada2169584970ab9cc8d032c1571dfae78d4fe6,org.apache.tika.server,2,2,4657,0
3210d79b0330614e8088f31dfaa3712df027d521,org.apache.tika.server,7,1,4663,6
d3c776ce35940cfb5f4b8127d239e580860a5bbd,org.apache.tika.server,192,0,4855,192
a54b37a407abbf72e9ac8f5867f873736757e1bf,org.apache.tika.server,2,0,4857,2
a85081207afc8d5bc7c9a9e9c09ad72b3c6743c2,org.apache.tika.server,202,0,5059,202
0a1ffa962bdb919c2bef73754f40f20106c6c555,org.apache.tika.server,50,5,5104,45
73741e79fb02e73c5a35eaddc8ff77d8312f4d0e,org.apache.tika.server,23,16,5111,7
88f140f5cfd63202a48bab7a43e2c6cae05ea8da,org.apache.tika.server,2469,2469,5111,0
b5a79c85d13ce512fe3346653637d809efeda4c4,org.apache.tika.server,1,1,5111,0
65127bf050c6871fbecdcbf6a7873b3046c0a898,org.apache.tika.server,10,6,5115,4
a7e0a5683d5fc26c39de766dee377c907c99309b,org.apache.tika.server,1,1,5115,0
209b64873106f14c745a729baac6b5d137ced64e,org.apache.tika.server,13,3,5125,10
5132638ec133b3176d8a49fa3458a32bf71ac738,org.apache.tika.server,12,3,5134,9
342dd8faa29046008cd1728dccf800a8dae2eae6,org.apache.tika.server,3,0,5137,3
90a2202b5b4a75e7f673bfb42a912cb97ae6d26e,org.apache.tika.server,177,166,5148,11
98672cdd92b6325ff78c763955a7c045b364095b,org.apache.tika.server,4,45,5107,-41
7f5ef182628f22885863a33f5372c514c82e8f11,org.apache.tika.server,2,2,5107,0
2861eb3f5ec43b991bbe08d95f0854b174758e5b,org.apache.tika.server,4,1,5110,3
b3c9e3f1890409c6d74686703be6ae81986ffe7d,org.apache.tika.server,47,32,5125,15
24b8c2a918ac599b5aff1265f2e08014de1a2fe0,org.apache.tika.server,242,10,5357,232
8938fdfa93f8c0647e547e8a04a187fbb5a32603,org.apache.tika.server,5,13,5349,-8
bbbfaac1b5bbcb61bcb6015a196a8de04174b627,org.apache.tika.server,1,1,5349,0
c42b5ad80e73c93bf3f4be1a7f428db45ebc2683,org.apache.tika.server,2,2,5349,0
1e0159b733dc7a8f48ce8943e1f15046c791349a,org.apache.tika.server,21,5,5365,16
6c0b7906ecbc22ea9adb4c1e5781b0eff561957d,org.apache.tika.server,21,5,5381,16
c5b9cb778acc26e65b908aaaaedc9696141eb2ce,org.apache.tika.server,0,4,5377,-4
3a7a94ca5040eabd90f6060effc517126def3fc1,org.apache.tika.server,34,32,5379,2
f054bcd1a0a57a730ebc53e7a2cfd4215a7526fb,org.apache.tika.server,21,9,5391,12
0bd05cec54c581c971d90380304aaa23c9543296,org.apache.tika.server,2,2,5391,0
f9113be57db9607c0e3710b8560989e0f8f8efef,org.apache.tika.server,4,5,5390,-1
1882defb38ed244d667114399ea31e6b938c31b3,org.apache.tika.server,2,2,5390,0
7ebe007ec03088449f67619ef1e6cb564178b14b,org.apache.tika.server,15,4,5401,11
9cdfc4ae23fe9be3b62c827d3771f7bd713fcc63,org.apache.tika.server,33,32,5402,1
71f8423b0403955265a0726ff3173cc5708518c4,org.apache.tika.server,13,13,5402,0
da1fe243ace68cc2b5c4bde022113233ad95ea15,org.apache.tika.server,13,13,5402,0
20c1cfe8f024bf51a5aeb37656e4566420377868,org.apache.tika.server,33,32,5403,1
e780d56652d48dd0f50b4e62a58153e95f055022,org.apache.tika.server,46,45,5404,1
d612aea850060c7d77124f79c525f68032a11031,org.apache.tika.server,174,19,5559,155
e9e8d3bf2b8b802ce01f23eefbe4b181ae252625,org.apache.tika.server,7,7,5559,0
98d75f692ad91755c28759d9be27b1c43b14b080,org.apache.tika.server,2,1,5560,1
847156ac0f5fa7d4cc06964198359cf594b66d50,org.apache.tika.server,7,6,5561,1
7afcfc702e3097f652a0ea21c368f7632d2abf3e,org.apache.tika.server,7,6,5562,1
67cd6c35007aab2053bd0ee0e83108594f4e09bb,org.apache.tika.server,51,1,5612,50
e8ee4ce7fbdc4fd8d0a496731f2b0a481687b72f,org.apache.tika.server,73,110,5575,-37
6ff825c684236a6e1c8a4f77cbcd2d7fb953870e,org.apache.tika.server,9,11,5573,-2
0d8f030f02830a39e004fbfbd6989128ec2047d7,org.apache.tika.server,82,121,5534,-39
ea19d622bb76d2dab7561d6f9cffd7667b92e75b,org.apache.tika.server,73,1,5606,72
4375a8e185b0b870383d1157c5b56c21b7786dae,org.apache.tika.server,2,2,5606,0
e56e2b2915e8cebcf97c69cdcb3ecff861434f61,org.apache.tika.server,413,172,5847,241
6b174ecbb70d1236bdb9886f86bf94f51d3dd881,org.apache.tika.server,73,1,5919,72
6d710da272285e04d6632b501e0752d020063182,org.apache.tika.server,42,9,5952,33
5410928d740baf6cdcf6ce225f105482f3a2fc11,org.apache.tika.server,15,4,5963,11
f74b089162820b0e80a8217b505164edb1531ef0,org.apache.tika.server,3,1,5965,2
134cb3812aba88152f665c1d14ff65092f21d051,org.apache.tika.server,60,14,6011,46
ebb4bc6d7bf82fe618b7a4b5f4e9b4278b96c0d2,org.apache.tika.server,18,5,6024,13
b618984cc78df5696886404c6579d2bad71e1bb8,org.apache.tika.server,60,14,6070,46
10a8eec119c7a77be76000b30aaffb96a552cc44,org.apache.tika.server,26,18,6078,8
e6e3b8817053e981f3843f1d3b7055b4ae30ed73,org.apache.tika.server,26,18,6086,8
066e60d5d6de8d51124c297410e7a4eca787d143,org.apache.tika.server,0,4,6082,-4
ef049510c4243d6b7d7a1752a198426492c8fd7b,org.apache.tika.server,96,25,6153,71
aff91753cf4bd43a100746270acc7200c742c403,org.apache.tika.server,27,8,6172,19
af06e87f719f3c247d3da4da75e9c91dfbb25706,org.apache.tika.server,49,27,6194,22
5f05b511d7d1184f6f25a2b644b615c4f21b8e68,org.apache.tika.server,29,19,6204,10
2c75ea1d14a7d8bd662337e35eadc85a1931c43d,org.apache.tika.server,119,38,6285,81
e7b481dd763ff4f586a94b981281923e4604010a,org.apache.tika.server,119,38,6366,81
c0fb57d9d20e8eb7cb77bce8742e4566a18f5db8,org.apache.tika.server,25,1,6390,24
de2057b2326aaa68c913e2a4a929538d6cc507f8,org.apache.tika.server,102,69,6423,33
01c53eaa6d709972b03735574aa58dc0abcdc51c,org.apache.tika.server,1,1,6423,0
bf1b2418d47e9fa47e0634825341921d7edd1ee8,org.apache.tika.server,524,5,6942,519
f10c8fe884987920c5332885f414ecd8c06ddc05,org.apache.tika.server,938,258,7622,680
79d9d57cd6dfd79beedcb1fa2f517229e2bd3c84,org.apache.tika.server,1,1,7622,0
b5445be6da15d97467ff9ba6568f0d33ee1bbd81,org.apache.tika.server,24,7,7639,17
daec8dbe6024938ec51a42840f09bb4050c6e3f4,org.apache.tika.server,1,0,7640,1
ea6c0091fe4e03f3a5af34dd17e2288940c5ae7e,org.apache.tika.server,1,1,7640,0
e8e7d7d07244e1bc01e3875df352c386401b0f5c,org.apache.tika.server,9,0,7649,9
a89170f6d5261c62bd59f3229235edc6c2175fc7,org.apache.tika.server,18,1,7666,17
af1929e55a4df2026d1305479788c6791d6da9c1,org.apache.tika.server,109,17,7758,92
c068479d7ed1734f75e24fad24572b99c9c3a4c6,org.apache.tika.server,2,1,7759,1
7e798ef8603bf40ea4a17a125aaff36677478353,org.apache.tika.server,55,0,7814,55
bf75e3950a741452b27205ccec308853dc7bd1be,org.apache.tika.server,1,0,7815,1
d6dd1b2a169500fc0452d2f7ec2a54ba3d31381a,org.apache.tika.server,41,3,7853,38
6a84b5664d705c7b4e4f7d30609e42ad3c6b1d76,org.apache.tika.server,8,6,7855,2
86e997510b44f12dc9f90a68aaf583d5d3912892,org.apache.tika.server,2,4,7853,-2
141ff9ca57cc5ec3a9ca3dcaac1832490ddc850b,org.apache.tika.server,18,10,7861,8
4ea421a7aef5d360ae2011c31d961c3dfbe6bfb9,org.apache.tika.server,156,10,8007,146
0b3ef49f83f084079dcd611de54b1431d15e1078,org.apache.tika.server,7,0,8014,7
8d9061d281f7f46ecae8b902e27c49777ec43919,org.apache.tika.server,109,109,8014,0
536111459c780981b194f6ac159124be6bbffa3a,org.apache.tika.server,37,0,8051,37
